Year,Month,Day,Site,SumOfSumVolume
2020,3,6,8,30058
2020,3,7,8,21163
2020,3,8,8,17545
2020,3,9,8,26668
2020,3,10,8,27165
2020,3,11,8,28588
2020,3,12,8,27732
2020,3,13,8,25073
2020,3,14,8,15249
2020,3,15,8,11862
2020,3,16,8,17337
2020,3,17,8,10091
2020,3,18,8,16961
2020,3,19,8,16023
2020,3,20,8,15946
2020,3,21,8,10723
2020,3,22,8,8782
2020,3,23,8,13452
2020,3,24,8,14606
2020,3,25,8,13324
2020,3,26,8,13101
2020,3,27,8,14390
2020,3,28,8,5872
2020,3,29,8,4094
2020,3,30,8,7853
2020,3,31,8,7411
2020,4,1,8,7217
2020,4,2,8,7211
2020,4,3,8,8255
2020,4,4,8,5508
2020,4,5,8,4597
2020,4,6,8,7547
2020,4,7,8,7684
2020,4,8,8,7571
2020,4,9,8,7900
2020,4,10,8,7181
2020,4,11,8,5342
2020,4,12,8,4089
2020,4,13,8,4283
2020,4,14,8,7563
2020,4,15,8,7854
2020,4,16,8,7666
2020,4,17,8,8584
2020,4,18,8,5993
2020,4,19,8,4398
2020,4,20,8,7637
2020,4,21,8,8459
2020,4,22,8,8249
2020,4,23,8,8868
2020,4,24,8,9451
2020,4,25,8,6232
2020,4,26,8,5009
2020,4,27,8,8188
2020,4,28,8,8023
2020,4,29,8,8461
2020,4,30,8,9046
2020,5,1,8,9696
2020,5,2,8,6607
2020,5,3,8,5377
2020,5,4,8,5456
2020,5,5,8,9227
2020,5,6,8,9236
2020,5,7,8,9786
2020,5,8,8,10920
2020,5,9,8,7637
2020,5,10,8,6245
2020,5,11,8,9357
2020,5,12,8,10042
2020,5,13,8,10364
2020,5,14,8,10749
2020,5,15,8,11619
2020,5,16,8,8612
2020,5,17,8,6843
2020,5,18,8,11571
2020,5,19,8,12716
2020,5,20,8,13010
2020,5,21,8,13276
2020,5,22,8,14105
2020,5,23,8,9800
2020,5,24,8,8307
2020,5,25,8,12813
2020,5,26,8,13852
2020,5,27,8,14690
2020,5,28,8,14175
2020,5,29,8,15267
2020,5,30,8,10856
2020,5,31,8,8980
2020,6,1,8,9892
2020,6,2,8,14317
2020,6,3,8,13979
2020,6,4,8,147
2020,1,2,9,23922
2020,1,3,9,26285
2020,1,4,9,22157
2020,1,5,9,19738
2020,1,6,9,27853
2020,1,7,9,28455
2020,1,8,9,28908
2020,1,9,9,30097
2020,1,10,9,31025
2020,1,11,9,25445
2020,1,12,9,20993
2020,1,13,9,28982
2020,1,14,9,30480
2020,1,15,9,30718
2020,1,16,9,31115
2020,1,17,9,31615
2020,1,18,9,25476
2020,1,19,9,22156
2020,1,20,9,29433
2020,1,21,9,30691
2020,1,22,9,30587
2020,1,23,9,30765
2020,1,24,9,31219
2020,1,25,9,27218
2020,1,26,9,22091
2020,1,27,9,29343
2020,1,28,9,31737
2020,1,29,9,30800
2020,1,30,9,31835
2020,1,31,9,32212
2020,2,1,9,26061
2020,2,2,9,21912
2020,2,3,9,30099
2020,2,4,9,30818
2020,2,5,9,31327
2020,2,6,9,31281
2020,2,7,9,32352
2020,2,8,9,27180
2020,2,9,9,20943
2020,2,10,9,30063
2020,2,11,9,30607
2020,2,12,9,30921
2020,2,13,9,31925
2020,2,14,9,32160
2020,2,15,9,25535
2020,2,16,9,22185
2020,2,17,9,28900
2020,2,18,9,29887
2020,2,19,9,30237
2020,2,20,9,31636
2020,2,21,9,31907
2020,2,22,9,26904
2020,2,23,9,20997
2020,2,24,9,30109
2020,2,25,9,31063
2020,2,26,9,31648
2020,2,27,9,31891
2020,2,28,9,33111
2020,2,29,9,26421
2020,3,1,9,22255
2020,3,2,9,30843
2020,3,3,9,30854
2020,3,4,9,31609
2020,3,5,9,32636
2020,3,6,9,32695
2020,3,7,9,25964
2020,3,8,9,22269
2020,3,9,9,30694
2020,3,10,9,30775
2020,3,11,9,30584
2020,3,12,9,31170
2020,3,13,9,27890
2020,3,14,9,20259
2020,3,15,9,16341
2020,3,16,9,22835
2020,3,17,9,15263
2020,3,18,9,22896
2020,3,19,9,22108
2020,3,20,9,22694
2020,3,21,9,17275
2020,3,22,9,14797
2020,3,23,9,19961
2020,3,24,9,19972
2020,3,25,9,19204
2020,3,26,9,19508
2020,3,27,9,20321
2020,3,28,9,10660
2020,3,29,9,6960
2020,3,30,9,12112
2020,3,31,9,5217
2020,4,1,9,11253
2020,4,2,9,12584
2020,4,3,9,13270
2020,4,4,9,9819
2020,4,5,9,7837
2020,4,6,9,12494
2020,4,7,9,12761
2020,4,8,9,12604
2020,4,9,9,13093
2020,4,10,9,11946
2020,4,11,9,9829
2020,4,12,9,6913
2020,4,13,9,8336
2020,4,14,9,13109
2020,4,15,9,13344
2020,4,16,9,14076
2020,4,17,9,14223
2020,4,18,9,10406
2020,4,19,9,8217
2020,4,20,9,13307
2020,4,21,9,13927
2020,4,22,9,14085
2020,4,23,9,13920
2020,4,24,9,15265
2020,4,25,9,11389
2020,4,26,9,8321
2020,4,27,9,14213
2020,4,28,9,14008
2020,4,29,9,14413
2020,4,30,9,15078
2020,5,1,9,15359
2020,5,2,9,11558
2020,5,3,9,9482
2020,5,4,9,9927
2020,5,5,9,15753
2020,5,6,9,16547
2020,5,7,9,16086
2020,5,8,9,17423
2020,5,9,9,13640
2020,5,10,9,10399
2020,5,11,9,16175
2020,5,12,9,16568
2020,5,13,9,15967
2020,5,14,9,17094
2020,5,15,9,17606
2020,5,16,9,13945
2020,5,17,9,11380
2020,5,18,9,18004
2020,5,19,9,19330
2020,5,20,9,20275
2020,5,21,9,19772
2020,5,22,9,20759
2020,5,23,9,15746
2020,5,24,9,13668
2020,5,25,9,19971
2020,5,26,9,21066
2020,5,27,9,20877
2020,5,28,9,22040
2020,5,29,9,22241
2020,5,30,9,17530
2020,5,31,9,14712
2020,6,1,9,15541
2020,6,2,9,22151
2020,6,3,9,22040
2020,6,4,9,331
2020,1,2,10,12684
2020,1,3,10,14147
2020,1,4,10,12686
2020,1,5,10,10884
2020,1,6,10,15319
2020,1,7,10,16006
2020,1,8,10,15731
2020,1,9,10,16385
2020,1,10,10,16581
2020,1,11,10,14305
2020,1,12,10,11784
2020,1,13,10,15490
2020,1,14,10,16144
2020,1,15,10,16360
2020,1,16,10,16903
2020,1,17,10,16958
2020,1,18,10,14542
2020,1,19,10,11726
2020,1,20,10,15740
2020,1,21,10,16504
2020,1,22,10,16098
2020,1,23,10,16310
2020,1,24,10,17146
2020,1,25,10,14574
2020,1,26,10,11721
2020,1,27,10,15638
2020,1,28,10,16055
2020,1,29,10,16398
2020,1,30,10,16782
2020,1,31,10,17119
2020,2,1,10,14124
2020,2,2,10,12165
2020,2,3,10,15935
2020,2,4,10,16192
2020,2,5,10,16225
2020,2,6,10,16779
2020,2,7,10,17407
2020,2,8,10,16768
2020,2,9,10,10811
2020,2,10,10,15694
2020,2,11,10,16166
2020,2,12,10,16093
2020,2,13,10,17155
2020,2,14,10,17242
2020,2,15,10,13828
2020,2,16,10,11298
2020,2,17,10,14614
2020,2,18,10,15461
2020,2,19,10,15710
2020,2,20,10,15580
2020,2,21,10,16065
2020,2,22,10,14502
2020,2,23,10,11683
2020,2,24,10,15920
2020,2,25,10,16579
2020,2,26,10,16705
2020,2,27,10,16951
2020,2,28,10,17303
2020,2,29,10,14224
2020,3,1,10,12067
2020,3,2,10,16159
2020,3,3,10,16541
2020,3,4,10,16665
2020,3,5,10,17000
2020,3,6,10,17266
2020,3,7,10,14718
2020,3,8,10,11979
2020,3,9,10,15675
2020,3,10,10,16003
2020,3,11,10,16612
2020,3,12,10,17397
2020,3,13,10,15268
2020,3,14,10,12480
2020,3,15,10,10014
2020,3,16,10,12522
2020,3,17,10,8674
2020,3,18,10,11764
2020,3,19,10,12253
2020,3,20,10,11730
2020,3,21,10,11362
2020,3,22,10,9289
2020,3,23,10,10450
2020,3,24,10,11266
2020,3,25,10,10879
2020,3,26,10,11534
2020,3,27,10,12364
2020,3,28,10,8187
2020,3,29,10,5566
2020,3,30,10,8183
2020,3,31,10,8306
2020,4,1,10,8422
2020,4,2,10,9360
2020,4,3,10,10303
2020,4,4,10,8533
2020,4,5,10,6588
2020,4,6,10,8383
2020,4,7,10,9169
2020,4,8,10,9113
2020,4,9,10,10331
2020,4,10,10,9868
2020,4,11,10,9178
2020,4,12,10,6504
2020,4,13,10,6799
2020,4,14,10,9414
2020,4,15,10,9257
2020,4,16,10,9949
2020,4,17,10,10691
2020,4,18,10,8988
2020,4,19,10,6909
2020,4,20,10,9018
2020,4,21,10,9467
2020,4,22,10,9511
2020,4,23,10,9949
2020,4,24,10,11025
2020,4,25,10,9347
2020,4,26,10,7099
2020,4,27,10,9474
2020,4,28,10,9502
2020,4,29,10,9563
2020,4,30,10,10356
2020,5,1,10,11381
2020,5,2,10,9728
2020,5,3,10,7654
2020,5,4,10,8069
2020,5,5,10,10870
2020,5,6,10,10729
2020,5,7,10,10926
2020,5,8,10,11949
2020,5,9,10,10517
2020,5,10,10,7973
2020,5,11,10,10202
2020,5,12,10,10709
2020,5,13,10,10332
2020,5,14,10,11583
2020,5,15,10,12439
2020,5,16,10,10838
2020,5,17,10,8696
2020,5,18,10,9639
2020,5,19,10,11913
2020,5,20,10,12089
2020,5,21,10,12538
2020,5,22,10,13346
2020,5,23,10,11964
2020,5,24,10,9478
2020,5,25,10,12075
2020,5,26,10,12323
2020,5,27,10,12294
2020,5,28,10,12805
2020,5,29,10,13937
2020,5,30,10,12004
2020,5,31,10,9987
2020,6,1,10,10193
2020,6,2,10,12610
2020,6,3,10,10200
2020,6,4,10,129
2020,1,2,11,21030
2020,1,3,11,23280
2020,1,4,11,20827
2020,1,5,11,19410
2020,1,6,11,26122
2020,1,7,11,26865
2020,1,8,11,26675
2020,1,9,11,27716
2020,1,10,11,27908
2020,1,11,11,23291
2020,1,12,11,21320
2020,1,13,11,26384
2020,1,14,11,27104
2020,1,15,11,28004
2020,1,16,11,28297
2020,1,17,11,28406
2020,1,18,11,22995
2020,1,19,11,21195
2020,1,20,11,26828
2020,1,21,11,27327
2020,1,22,11,27388
2020,1,23,11,27028
2020,1,24,11,27104
2020,1,25,11,24237
2020,1,26,11,21518
2020,1,27,11,27311
2020,1,28,11,28487
2020,1,29,11,28219
2020,1,30,11,28441
2020,1,31,11,28461
2020,2,1,11,23426
2020,2,2,11,21475
2020,2,3,11,27322
2020,2,4,11,28241
2020,2,5,11,28169
2020,2,6,11,28639
2020,2,7,11,28251
2020,2,8,11,24977
2020,2,9,11,19724
2020,2,10,11,27625
2020,2,11,11,27642
2020,2,12,11,28430
2020,2,13,11,29003
2020,2,14,11,28175
2020,2,15,11,22140
2020,2,16,11,20756
2020,2,17,11,26154
2020,2,18,11,26871
2020,2,19,11,27102
2020,2,20,11,27941
2020,2,21,11,27153
2020,2,22,11,23373
2020,2,23,11,20866
2020,2,24,11,27548
2020,2,25,11,27806
2020,2,26,11,28394
2020,2,27,11,28891
2020,2,28,11,28840
2020,2,29,11,23498
2020,3,1,11,20597
2020,3,2,11,28473
2020,3,3,11,28482
2020,3,4,11,28565
2020,3,5,11,28427
2020,3,6,11,28957
2020,3,7,11,23724
2020,3,8,11,21140
2020,3,9,11,26656
2020,3,10,11,27535
2020,3,11,11,27281
2020,3,12,11,27409
2020,3,13,11,23437
2020,3,14,11,18567
2020,3,15,11,15093
2020,3,16,11,19154
2020,3,17,11,13080
2020,3,18,11,18047
2020,3,19,11,18170
2020,3,20,11,18656
2020,3,21,11,14499
2020,3,22,11,13156
2020,3,23,11,15960
2020,3,24,11,16105
2020,3,25,11,15431
2020,3,26,11,15989
2020,3,27,11,16593
2020,3,28,11,9595
2020,3,29,11,6558
2020,3,30,11,10514
2020,3,31,11,10274
2020,4,1,11,10697
2020,4,2,11,11105
2020,4,3,11,11861
2020,4,4,11,9463
2020,4,5,11,7731
2020,4,6,11,10567
2020,4,7,11,11417
2020,4,8,11,11220
2020,4,9,11,11794
2020,4,10,11,11132
2020,4,11,11,9692
2020,4,12,11,7042
2020,4,13,11,7574
2020,4,14,11,11325
2020,4,15,11,11485
2020,4,16,11,11953
2020,4,17,11,12530
2020,4,18,11,9823
2020,4,19,11,7921
2020,4,20,11,11353
2020,4,21,11,11873
2020,4,22,11,12100
2020,4,23,11,12071
2020,4,24,11,13021
2020,4,25,11,10398
2020,4,26,11,8216
2020,4,27,11,11846
2020,4,28,11,12049
2020,4,29,11,11882
2020,4,30,11,13130
2020,5,1,11,13425
2020,5,2,11,10697
2020,5,3,11,8701
2020,5,4,11,9347
2020,5,5,11,13780
2020,5,6,11,13688
2020,5,7,11,13504
2020,5,8,11,14460
2020,5,9,11,11907
2020,5,10,11,9493
2020,5,11,11,13379
2020,5,12,11,13603
2020,5,13,11,13243
2020,5,14,11,14730
2020,5,15,11,14988
2020,5,16,11,12491
2020,5,17,11,10549
2020,5,18,11,15308
2020,5,19,11,15998
2020,5,20,11,16715
2020,5,21,11,16825
2020,5,22,11,17630
2020,5,23,11,14482
2020,5,24,11,12333
2020,5,25,11,16553
2020,5,26,11,17011
2020,5,27,11,17421
2020,5,28,11,18047
2020,5,29,11,18545
2020,5,30,11,15237
2020,5,31,11,13042
2020,6,1,11,13417
2020,6,2,11,17717
2020,6,3,11,17402
2020,6,4,11,309
2020,1,2,12,6843
2020,1,3,12,7533
2020,1,4,12,7426
2020,1,5,12,7037
2020,1,6,12,7325
2020,1,7,12,7829
2020,1,8,12,8503
2020,1,9,12,8133
2020,1,10,12,7984
2020,1,11,12,7266
2020,1,12,12,7332
2020,1,13,12,8148
2020,1,14,12,7320
2020,1,15,12,8503
2020,1,16,12,7465
2020,1,17,12,8615
2020,1,18,12,7647
2020,1,19,12,7082
2020,1,20,12,7539
2020,1,21,12,7012
2020,1,22,12,7847
2020,1,23,12,8026
2020,1,24,12,8339
2020,1,25,12,8235
2020,1,26,12,7598
2020,1,27,12,8331
2020,1,28,12,8129
2020,1,29,12,8208
2020,1,30,12,8456
2020,1,31,12,8720
2020,2,1,12,7675
2020,2,2,12,7042
2020,2,3,12,8112
2020,2,4,12,8076
2020,2,5,12,8251
2020,2,6,12,8062
2020,2,7,12,7604
2020,2,8,12,7951
2020,2,9,12,7981
2020,2,10,12,8054
2020,2,11,12,7309
2020,2,12,12,7966
2020,2,13,12,8258
2020,2,14,12,8360
2020,2,15,12,8734
2020,2,16,12,7478
2020,2,17,12,8235
2020,2,18,12,7416
2020,2,19,12,7959
2020,2,20,12,7506
2020,2,21,12,8205
2020,2,22,12,7532
2020,2,23,12,7231
2020,2,24,12,8163
2020,2,25,12,7809
2020,2,26,12,7666
2020,2,27,12,7487
2020,2,28,12,8126
2020,2,29,12,8491
2020,3,1,12,6690
2020,3,2,12,7124
2020,3,3,12,7609
2020,3,4,12,7985
2020,3,5,12,7909
2020,3,6,12,7603
2020,3,7,12,7957
2020,3,8,12,7084
2020,3,9,12,7296
2020,3,10,12,8355
2020,3,11,12,7176
2020,3,12,12,7868
2020,3,13,12,7311
2020,3,14,12,6594
2020,3,15,12,5886
2020,3,16,12,6411
2020,3,17,12,5171
2020,3,18,12,6631
2020,3,19,12,6428
2020,3,20,12,5923
2020,3,21,12,5734
2020,3,22,12,4818
2020,3,23,12,5769
2020,3,24,12,5672
2020,3,25,12,5329
2020,3,26,12,5623
2020,3,27,12,6079
2020,3,28,12,4206
2020,3,29,12,2849
2020,3,30,12,4357
2020,3,31,12,4538
2020,4,1,12,4462
2020,4,2,12,4909
2020,4,3,12,4925
2020,4,4,12,4021
2020,4,5,12,3492
2020,4,6,12,4444
2020,4,7,12,4426
2020,4,8,12,4557
2020,4,9,12,4855
2020,4,10,12,4786
2020,4,11,12,3951
2020,4,12,12,3306
2020,4,13,12,3360
2020,4,14,12,4333
2020,4,15,12,4561
2020,4,16,12,4692
2020,4,17,12,5144
2020,4,18,12,4304
2020,4,19,12,3404
2020,4,20,12,4801
2020,4,21,12,4567
2020,4,22,12,4981
2020,4,23,12,5154
2020,4,24,12,5359
2020,4,25,12,4454
2020,4,26,12,3578
2020,4,27,12,4496
2020,4,28,12,4984
2020,4,29,12,5084
2020,4,30,12,5400
2020,5,1,12,5224
2020,5,2,12,4505
2020,5,3,12,3746
2020,5,4,12,4115
2020,5,5,12,5215
2020,5,6,12,5225
2020,5,7,12,5443
2020,5,8,12,5701
2020,5,9,12,4927
2020,5,10,12,4492
2020,5,11,12,5234
2020,5,12,12,5406
2020,5,13,12,5168
2020,5,14,12,5564
2020,5,15,12,5960
2020,5,16,12,5249
2020,5,17,12,4566
2020,5,18,12,5932
2020,5,19,12,6032
2020,5,20,12,5994
2020,5,21,12,6069
2020,5,22,12,7293
2020,5,23,12,6009
2020,5,24,12,5083
2020,5,25,12,6334
2020,5,26,12,6283
2020,5,27,12,6305
2020,5,28,12,6438
2020,5,29,12,6514
2020,5,30,12,5815
2020,5,31,12,5405
2020,6,1,12,5432
2020,6,2,12,6453
2020,6,3,12,6592
2020,6,4,12,95
2020,1,2,13,21791
2020,1,3,13,24840
2020,1,4,13,21035
2020,1,5,13,19551
2020,1,6,13,29909
2020,1,7,13,30793
2020,1,8,13,30730
2020,1,9,13,31499
2020,1,10,13,31620
2020,1,11,13,24378
2020,1,12,13,21575
2020,1,13,13,30429
2020,1,14,13,31875
2020,1,15,13,32479
2020,1,16,13,33487
2020,1,17,13,32527
2020,1,18,13,24181
2020,1,19,13,21351
2020,1,20,13,30220
2020,1,21,13,31973
2020,1,22,13,31950
2020,1,23,13,31215
2020,1,24,13,30930
2020,1,25,13,26135
2020,1,26,13,21685
2020,1,27,13,31690
2020,1,28,13,33064
2020,1,29,13,33865
2020,1,30,13,32427
2020,1,31,13,32725
2020,2,1,13,24441
2020,2,2,13,21490
2020,2,3,13,32084
2020,2,4,13,32143
2020,2,5,13,32812
2020,2,6,13,32504
2020,2,7,13,31989
2020,2,8,13,26167
2020,2,9,13,19618
2020,2,10,13,31792
2020,2,11,13,32180
2020,2,12,13,33676
2020,2,13,13,34137
2020,2,14,13,33237
2020,2,15,13,23764
2020,2,16,13,20886
2020,2,17,13,29384
2020,2,18,13,30161
2020,2,19,13,30561
2020,2,20,13,30863
2020,2,21,13,29629
2020,2,22,13,24510
2020,2,23,13,21376
2020,2,24,13,31947
2020,2,25,13,32407
2020,2,26,13,32887
2020,2,27,13,32712
2020,2,28,13,33130
2020,2,29,13,24497
2020,3,1,13,21458
2020,3,2,13,31866
2020,3,3,13,31571
2020,3,4,13,32974
2020,3,5,13,32124
2020,3,6,13,33181
2020,3,7,13,25295
2020,3,8,13,21257
2020,3,9,13,31085
2020,3,10,13,31602
2020,3,11,13,31161
2020,3,12,13,30837
2020,3,13,13,25205
2020,3,14,13,18149
2020,3,15,13,14829
2020,3,16,13,19895
2020,3,17,13,12200
2020,3,18,13,19250
2020,3,19,13,18761
2020,3,20,13,19370
2020,3,21,13,13950
2020,3,22,13,12712
2020,3,23,13,16562
2020,3,24,13,16874
2020,3,25,13,15695
2020,3,26,13,16329
2020,3,27,13,16205
2020,3,28,13,8817
2020,3,29,13,6028
2020,3,30,13,10029
2020,3,31,13,9876
2020,4,1,13,10545
2020,4,2,13,10923
2020,4,3,13,11612
2020,4,4,13,8831
2020,4,5,13,7339
2020,4,6,13,10563
2020,4,7,13,11113
2020,4,8,13,10989
2020,4,9,13,11762
2020,4,10,13,10577
2020,4,11,13,9495
2020,4,12,13,7069
2020,4,13,13,7286
2020,4,14,13,11071
2020,4,15,13,10692
2020,4,16,13,11581
2020,4,17,13,12141
2020,4,18,13,9091
2020,4,19,13,7618
2020,4,20,13,11141
2020,4,21,13,11569
2020,4,22,13,11684
2020,4,23,13,11919
2020,4,24,13,12931
2020,4,25,13,10101
2020,4,26,13,8018
2020,4,27,13,11790
2020,4,28,13,11998
2020,4,29,13,11809
2020,4,30,13,12840
2020,5,1,13,13285
2020,5,2,13,10381
2020,5,3,13,8436
2020,5,4,13,9071
2020,5,5,13,13760
2020,5,6,13,13710
2020,5,7,13,13779
2020,5,8,13,14670
2020,5,9,13,11802
2020,5,10,13,9325
2020,5,11,13,13204
2020,5,12,13,13859
2020,5,13,13,13369
2020,5,14,13,14548
2020,5,15,13,15296
2020,5,16,13,12602
2020,5,17,13,10085
2020,5,18,13,15459
2020,5,19,13,16532
2020,5,20,13,17036
2020,5,21,13,17339
2020,5,22,13,18061
2020,5,23,13,14160
2020,5,24,13,11941
2020,5,25,13,17149
2020,5,26,13,17517
2020,5,27,13,18274
2020,5,28,13,18674
2020,5,29,13,19782
2020,5,30,13,14942
2020,5,31,13,12746
2020,6,1,13,13010
2020,6,2,13,18273
2020,6,3,13,18237
2020,6,4,13,220
2020,1,1,14,16617
2020,1,2,14,20932
2020,1,3,14,24490
2020,1,4,14,22104
2020,1,5,14,20862
2020,1,6,14,26137
2020,1,7,14,29437
2020,1,8,14,28278
2020,1,9,14,28466
2020,1,10,14,26638
2020,1,11,14,25841
2020,1,12,14,21850
2020,1,13,14,25718
2020,1,14,14,25909
2020,1,15,14,26536
2020,1,16,14,24806
2020,1,17,14,26807
2020,1,18,14,22054
2020,1,19,14,20771
2020,1,20,14,16050
2020,1,21,14,34167
2020,1,22,14,47636
2020,1,23,14,47086
2020,1,24,14,35053
2020,1,25,14,27748
2020,1,26,14,25335
2020,1,27,14,29115
2020,1,28,14,27479
2020,1,29,14,28550
2020,1,30,14,32995
2020,1,31,14,41705
2020,2,1,14,28922
2020,2,2,14,26477
2020,2,3,14,30380
2020,2,4,14,32568
2020,2,5,14,31253
2020,2,6,14,30420
2020,2,7,14,32205
2020,2,8,14,31236
2020,2,9,14,24296
2020,2,10,14,31861
2020,2,11,14,30732
2020,2,12,14,33893
2020,2,13,14,31419
2020,2,14,14,30891
2020,2,15,14,28846
2020,2,16,14,21216
2020,2,17,14,28304
2020,2,18,14,28834
2020,2,19,14,30618
2020,2,20,14,29959
2020,2,21,14,28188
2020,2,22,14,25686
2020,2,23,14,20154
2020,2,24,14,28694
2020,2,25,14,28538
2020,2,26,14,35608
2020,2,27,14,36209
2020,2,28,14,48681
2020,2,29,14,28913
2020,3,1,14,21929
2020,3,2,14,28404
2020,3,3,14,30531
2020,3,4,14,30101
2020,3,5,14,29750
2020,3,6,14,38656
2020,3,7,14,27848
2020,3,8,14,38174
2020,3,9,14,28483
2020,3,10,14,34892
2020,3,11,14,32057
2020,3,12,14,28745
2020,3,13,14,25530
2020,3,14,14,18552
2020,3,15,14,18390
2020,3,16,14,19795
2020,3,17,14,17586
2020,3,18,14,20255
2020,3,19,14,21074
2020,3,20,14,20519
2020,3,21,14,16130
2020,3,22,14,16405
2020,3,23,14,17463
2020,3,24,14,19598
2020,3,25,14,25171
2020,3,26,14,23887
2020,3,27,14,17617
2020,3,28,14,8074
2020,3,29,14,5416
2020,3,30,14,8920
2020,3,31,14,8560
2020,4,1,14,9165
2020,4,2,14,12549
2020,4,3,14,17215
2020,4,4,14,13661
2020,4,5,14,12817
2020,4,6,14,21673
2020,4,7,14,18813
2020,4,8,14,15875
2020,4,9,14,15349
2020,4,10,14,15835
2020,4,11,14,8861
2020,4,12,14,5478
2020,4,13,14,12541
2020,4,14,14,13793
2020,4,15,14,14385
2020,4,16,14,15657
2020,4,17,14,13391
2020,4,18,14,7458
2020,4,19,14,8268
2020,4,20,14,14358
2020,4,21,14,14966
2020,4,22,14,11619
2020,4,23,14,13365
2020,4,24,14,13674
2020,4,25,14,9820
2020,4,26,14,5792
2020,4,27,14,16851
2020,4,28,14,14617
2020,4,29,14,16691
2020,4,30,14,22100
2020,5,1,14,16405
2020,5,2,14,14155
2020,5,3,14,11665
2020,5,4,14,9678
2020,5,5,14,12379
2020,5,6,14,12733
2020,5,7,14,10931
2020,5,8,14,12087
2020,5,9,14,10508
2020,5,10,14,7004
2020,5,11,14,13385
2020,5,12,14,13655
2020,5,13,14,16423
2020,5,14,14,14620
2020,5,15,14,18250
2020,5,16,14,14416
2020,5,17,14,16415
2020,5,18,14,22188
2020,5,19,14,20909
2020,5,20,14,18592
2020,5,21,14,14684
2020,5,22,14,15059
2020,5,23,14,18131
2020,5,24,14,19219
2020,5,25,14,18774
2020,5,26,14,15812
2020,5,27,14,16748
2020,5,28,14,17758
2020,5,29,14,17943
2020,5,30,14,14000
2020,5,31,14,12441
2020,6,1,14,13542
2020,6,2,14,17947
2020,6,3,14,16184
2020,6,4,14,150
2020,1,2,15,12197
2020,1,3,15,13165
2020,1,4,15,11727
2020,1,5,15,10927
2020,1,6,15,14140
2020,1,7,15,14787
2020,1,8,15,14949
2020,1,9,15,15319
2020,1,10,15,15545
2020,1,11,15,13264
2020,1,12,15,11767
2020,1,13,15,14863
2020,1,14,15,15325
2020,1,15,15,15452
2020,1,16,15,15782
2020,1,17,15,16115
2020,1,18,15,13329
2020,1,19,15,11804
2020,1,20,15,14988
2020,1,21,15,15444
2020,1,22,15,15646
2020,1,23,15,15431
2020,1,24,15,15491
2020,1,25,15,14108
2020,1,26,15,11946
2020,1,27,15,15084
2020,1,28,15,15632
2020,1,29,15,15665
2020,1,30,15,15902
2020,1,31,15,15971
2020,2,1,15,13377
2020,2,2,15,11942
2020,2,3,15,15144
2020,2,4,15,15277
2020,2,5,15,15518
2020,2,6,15,15719
2020,2,7,15,15757
2020,2,8,15,14331
2020,2,9,15,11171
2020,2,10,15,15121
2020,2,11,15,15224
2020,2,12,15,15808
2020,2,13,15,16011
2020,2,14,15,16365
2020,2,15,15,13217
2020,2,16,15,11428
2020,2,17,15,14313
2020,2,18,15,14773
2020,2,19,15,14961
2020,2,20,15,15434
2020,2,21,15,15244
2020,2,22,15,13235
2020,2,23,15,11324
2020,2,24,15,15241
2020,2,25,15,15736
2020,2,26,15,15923
2020,2,27,15,16038
2020,2,28,15,16265
2020,2,29,15,13523
2020,3,1,15,11987
2020,3,2,15,15587
2020,3,3,15,15844
2020,3,4,15,16290
2020,3,5,15,16018
2020,3,6,15,16029
2020,3,7,15,13667
2020,3,8,15,11892
2020,3,9,15,14846
2020,3,10,15,15328
2020,3,11,15,15498
2020,3,12,15,15343
2020,3,13,15,13616
2020,3,14,15,10592
2020,3,15,15,8881
2020,3,16,15,11128
2020,3,17,15,7583
2020,3,18,15,10612
2020,3,19,15,10783
2020,3,20,15,11091
2020,3,21,15,9405
2020,3,22,15,8059
2020,3,23,15,9599
2020,3,24,15,10062
2020,3,25,15,9150
2020,3,26,15,9670
2020,3,27,15,10028
2020,3,28,15,6698
2020,3,29,15,4569
2020,3,30,15,6935
2020,3,31,15,6915
2020,4,1,15,7281
2020,4,2,15,7629
2020,4,3,15,8556
2020,4,4,15,7131
2020,4,5,15,5576
2020,4,6,15,7308
2020,4,7,15,7698
2020,4,8,15,7864
2020,4,9,15,8358
2020,4,10,15,8427
2020,4,11,15,7495
2020,4,12,15,5207
2020,4,13,15,5430
2020,4,14,15,7723
2020,4,15,15,7945
2020,4,16,15,8154
2020,4,17,15,8775
2020,4,18,15,7721
2020,4,19,15,5565
2020,4,20,15,7627
2020,4,21,15,8168
2020,4,22,15,8283
2020,4,23,15,8447
2020,4,24,15,9405
2020,4,25,15,7981
2020,4,26,15,6090
2020,4,27,15,8346
2020,4,28,15,8310
2020,4,29,15,8417
2020,4,30,15,9225
2020,5,1,15,9736
2020,5,2,15,8273
2020,5,3,15,6326
2020,5,4,15,6596
2020,5,5,15,9448
2020,5,6,15,9322
2020,5,7,15,9391
2020,5,8,15,10208
2020,5,9,15,8584
2020,5,10,15,6959
2020,5,11,15,9144
2020,5,12,15,9465
2020,5,13,15,9176
2020,5,14,15,9892
2020,5,15,15,10360
2020,5,16,15,8963
2020,5,17,15,7215
2020,5,18,15,10134
2020,5,19,15,10502
2020,5,20,15,11006
2020,5,21,15,11424
2020,5,22,15,12007
2020,5,23,15,10475
